information set,action 0,action 1,action 2,action 3,action 4,action 5,action 6,action 7,action 8,action 9
1|1|2|0|0|0|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|0|9|9,0.2735187884251924,0.0,0.05052102708808439,0.0,0.0,0.6410335078052586,0.034926676681464645
1|1|2|2|1|9|9,0.16113106449704642,0.0,0.0,0.0,0.15772183684445193,0.3433943789524776,0.33775271970602405
1|1|2|2|1|0|9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|8|9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|8|0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|8|7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|0|7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|7|9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|7|0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|9|0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|9|8,0.884175640338584,0.0,0.0,0.0,0.0,0.0,0.11582435966141597
1|1|2|2|1|0|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|7|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|9|7,0.9589350140819893,0.04106498591801075,0.0,0.0,0.0,0.0,0.0
1|1|2|2|0|0|9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|0|0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|0|8|9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|8|8,0.3673009616826975,0.0,0.018548607800528274,0.0,0.05104668249945492,0.3463159929906009,0.21678775502671838
1|1|2|2|1|8|6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|0|6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|6|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|6|0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|0|8|0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|0|8|7,0.973766718296284,0.0,0.0,0.0,0.0,0.0,0.02623328170371598
1|1|2|2|1|7|7,0.9921912306892801,0.0,0.001824435302810269,0.0,0.0007706619777208312,0.0001377369228854374,0.005075935107303409
1|1|2|2|1|6|7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|6|5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|0|5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|5|7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|5|0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|7|6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|5|6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|1|7|5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|0|0|7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|0|7|9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|0|7|0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|0|9|0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
1|1|2|2|0|9|8,0.6368132086863196,0.3631867913136804,0.0,0.0,0.0,0.0,0.0
1|1|2|2|0|0|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|0|7|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|4|8|8,0.46954314720812185,0.0,0.0,0.0,0.10279187817258885,0.24238578680203043,0.18527918781725897
1|1|2|2|4|0|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|4|7|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|4|7|0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|4|7|6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|4|0|6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|4|6|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|2|4|6|0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
